"bpTime","subid","clipNo","grain","bp"
319.865199999988,22,2,"f",31
325.337199999988,22,2,"f",31
327.752900000036,22,2,"f",31
330.785,22,2,"f",31
338.225300000012,22,2,"f",31
343.609100000024,22,2,"f",31
354.232900000036,22,2,"f",31
374.304300000012,22,2,"f",31
409.744800000012,22,2,"f",31
413.3445,22,2,"f",31
435.528199999988,22,2,"f",31
445.016199999988,22,2,"f",31
449.832,22,2,"f",31
459.640300000012,22,2,"f",31
469.536100000024,22,2,"f",31
487.543600000024,22,2,"f",31
506.575699999988,22,2,"f",31
510.4635,22,2,"f",31
517.071400000036,22,2,"f",31
521.863400000036,22,2,"f",31
523.695400000036,22,2,"f",31
530.511400000036,22,2,"f",31
543.751199999988,22,2,"f",31
556.566900000036,22,2,"f",31
585.479,22,2,"f",31
589.862800000012,22,2,"f",31
594.206699999988,22,2,"f",31
607.229600000024,22,3,"f",25
613.3895,22,3,"f",25
618.5415,22,3,"f",25
655.501300000012,22,3,"f",25
663.849699999988,22,3,"f",25
698.052800000012,22,3,"f",25
706.660699999988,22,3,"f",25
710.284800000012,22,3,"f",25
718.996800000012,22,3,"f",25
738.4925,22,3,"f",25
746.108400000036,22,3,"f",25
753.484300000012,22,3,"f",25
764.780199999988,22,3,"f",25
775.348100000024,22,3,"f",25
782.724400000036,22,3,"f",25
796.660199999988,22,3,"f",25
810.147800000012,22,3,"f",25
845.7475,22,3,"f",25
864.1795,22,3,"f",25
870.763,22,3,"f",25
892.083199999988,22,3,"f",25
899.203100000024,22,3,"f",25
909.059,22,3,"f",25
915.968900000036,22,4,"f",30
923.9365,22,4,"f",30
932.1285,22,4,"f",30
935.8165,22,4,"f",30
944.696300000012,22,4,"f",30
954.280200000047,22,4,"f",30
961.216200000047,22,4,"f",30
970.640200000047,22,4,"f",30
986.728,22,4,"f",30
991.088,22,4,"f",30
998.711800000012,22,4,"f",30
1005.84740000004,22,4,"f",30
1017.38360000002,22,4,"f",30
1031.97560000002,22,4,"f",30
1036.50370000005,22,4,"f",30
1060.41540000004,22,4,"f",30
1072.73530000001,22,4,"f",30
1087.86310000002,22,4,"f",30
1116.72690000004,22,4,"f",30
1134.88670000005,22,4,"f",30
1137.2785,22,4,"f",30
1141.31070000005,22,4,"f",30
1146.0945,22,4,"f",30
1149.3745,22,4,"f",30
1153.6145,22,4,"f",30
1163.85460000002,22,4,"f",30
1169.22240000004,22,4,"f",30
1173.934,22,4,"f",30
1178.0785,22,4,"f",30
1199.33440000004,22,4,"f",30
1229.40459999996,22,5,"f",35
1234.46039999998,22,5,"f",35
1239.45239999998,22,5,"f",35
1241.58830000001,22,5,"f",35
1250.83639999998,22,5,"f",35
1262.24419999999,22,5,"f",35
1271.52430000001,22,5,"f",35
1285.84430000001,22,5,"f",35
1294.308,22,5,"f",35
1300.724,22,5,"f",35
1311.48380000001,22,5,"f",35
1326.69959999996,22,5,"f",35
1340.92359999996,22,5,"f",35
1347.5955,22,5,"f",35
1361.42739999998,22,5,"f",35
1377.01919999999,22,5,"f",35
1390.01139999998,22,5,"f",35
1405.83509999996,22,5,"f",35
1424.811,22,5,"f",35
1451.37059999996,22,5,"f",35
1459.78630000001,22,5,"f",35
1465.7625,22,5,"f",35
1471.19419999999,22,5,"f",35
1476.01839999998,22,5,"f",35
1481.4985,22,5,"f",35
1486.86639999998,22,5,"f",35
1492.25830000001,22,5,"f",35
1498.16230000001,22,5,"f",35
1502.81009999996,22,5,"f",35
1509.53819999999,22,5,"f",35
1515.91409999996,22,5,"f",35
1520.00219999999,22,5,"f",35
1530.002,22,5,"f",35
1534.03619999999,22,6,"f",18
1545.45230000001,22,6,"f",18
1558.19619999999,22,6,"f",18
1570.04410000002,22,6,"f",18
1585.88380000001,22,6,"f",18
1625.37919999999,22,6,"f",18
1682.25930000001,22,6,"f",18
1694.53890000004,22,6,"f",18
1711.20240000004,22,6,"f",18
1740.88260000002,22,6,"f",18
1755.85040000004,22,6,"f",18
1758.71430000001,22,6,"f",18
1764.618,22,6,"f",18
1773.74630000001,22,6,"f",18
1779.41830000001,22,6,"f",18
1803.418,22,6,"f",18
1822.5775,22,6,"f",18
1846.66120000005,22,7,"f",23
1850.70930000001,22,7,"f",23
1867.29310000002,22,7,"f",23
1889.91690000004,22,7,"f",23
1915.74040000004,22,7,"f",23
1917.18060000002,22,7,"f",23
1920.87670000005,22,7,"f",23
1931.61220000005,22,7,"f",23
1944.6685,22,7,"f",23
1958.49230000001,22,7,"f",23
1973.90020000005,22,7,"f",23
1979.02840000004,22,7,"f",23
1986.08420000005,22,7,"f",23
2001.24430000001,22,7,"f",23
2019.43610000002,22,7,"f",23
2029.68380000001,22,7,"f",23
2039.2515,22,7,"f",23
2056.6435,22,7,"f",23
2066.37910000002,22,7,"f",23
2078.63570000005,22,7,"f",23
2087.31530000001,22,7,"f",23
2106.811,22,7,"f",23
2132.27490000004,22,7,"f",23
2142.24980000001,22,8,"f",18
2159.92930000001,22,8,"f",18
2194.79310000002,22,8,"f",18
2218.70489999998,22,8,"f",18
2228.05680000001,22,8,"f",18
2249.90460000002,22,8,"f",18
2266.28060000002,22,8,"f",18
2273.5925,22,8,"f",18
2295.48030000001,22,8,"f",18
2301.25619999999,22,8,"f",18
2320.608,22,8,"f",18
2336.91989999998,22,8,"f",18
2353.91989999998,22,8,"f",18
2357.77560000002,22,8,"f",18
2392.47110000002,22,8,"f",18
2404.28739999998,22,8,"f",18
2415.59919999999,22,8,"f",18
2444.95089999998,22,8,"f",18
2475.14919999999,22,9,"f",19
2484.30080000001,22,9,"f",19
2497.341,22,9,"f",19
2512.78889999998,22,9,"f",19
2529.12480000001,22,9,"f",19
2541.96459999996,22,9,"f",19
2551.6765,22,9,"f",19
2585.69239999998,22,9,"f",19
2589.40419999999,22,9,"f",19
2596.65219999999,22,9,"f",19
2612.51609999996,22,9,"f",19
2634.72380000001,22,9,"f",19
2649.83539999998,22,9,"f",19
2669.2515,22,9,"f",19
2695.42739999998,22,9,"f",19
2707.61919999999,22,9,"f",19
2723.35509999996,22,9,"f",19
2780.25310000002,22,10,"f",5
2805.89290000004,22,10,"f",5
2840.73260000002,22,10,"f",5
2860.28410000002,22,10,"f",5
2884.44430000001,22,10,"f",5
21.5408000000715,23,1,"c",6
92.5957000000477,23,1,"c",6
121.932,23,1,"c",6
175.5555,23,1,"c",6
192.179300000072,23,1,"c",6
280.8745,23,1,"c",6
348.802699999928,23,2,"c",7
377.906399999976,23,2,"c",7
401.7785,23,2,"c",7
424.634600000024,23,2,"c",7
508.409299999952,23,2,"c",7
576.696799999952,23,2,"c",7
605.717600000024,23,3,"c",10
606.493399999976,23,3,"c",10
607.349200000048,23,3,"c",10
629.3175,23,3,"c",10
749.396399999976,23,3,"c",10
980.968899999976,23,4,"c",4
1048.27229999995,23,4,"c",4
1251.90889999998,23,5,"c",6
1294.75710000002,23,5,"c",6
1394.74830000007,23,5,"c",6
1477.33139999998,23,5,"c",6
1479.25880000007,23,5,"c",6
1661.7805,23,6,"c",7
1678.63639999998,23,6,"c",7
1706.42779999995,23,6,"c",7
1738.59579999995,23,6,"c",7
1764.34760000002,23,6,"c",7
1804.22739999998,23,6,"c",7
1868.46089999998,23,7,"c",10
1892.67689999998,23,7,"c",10
1915.21260000002,23,7,"c",10
1952.02839999998,23,7,"c",10
1953.01239999998,23,7,"c",10
1981.11620000005,23,7,"c",10
2001.908,23,7,"c",10
2078.40320000005,23,7,"c",10
2285.30419999993,23,8,"c",2
2376.5355,23,8,"c",2
2516.13210000002,23,9,"c",2
2604.41939999998,23,9,"c",2
2762.62810000002,23,10,"c",4
2799.74779999995,23,10,"c",4
2822.26779999995,23,10,"c",4
2883.71529999995,23,10,"c",4
7.62879999995232,24,1,"f",33
8.78079999995232,24,1,"f",33
10.7725,24,1,"f",33
16.1807000000477,24,1,"f",33
25.6283999999762,24,1,"f",33
33.4526000000238,24,1,"f",33
44.8925,24,1,"f",33
70.4202999999523,24,1,"f",33
77.2686000000238,24,1,"f",33
87.3961000000238,24,1,"f",33
92.0522000000477,24,1,"f",33
100.308,24,1,"f",33
105.291899999976,24,1,"f",33
121.395899999976,24,1,"f",33
125.019799999952,24,1,"f",33
162.659600000024,24,1,"f",33
176.643399999976,24,1,"f",33
189.026899999976,24,1,"f",33
192.635299999952,24,1,"f",33
196.491299999952,24,1,"f",33
208.699,24,1,"f",33
214.490700000048,24,1,"f",33
217.859100000024,24,1,"f",33
222.747100000024,24,1,"f",33
231.338799999952,24,1,"f",33
240.1465,24,1,"f",33
244.666799999952,24,1,"f",33
249.042700000048,24,1,"f",33
258.842700000048,24,1,"f",33
263.026700000048,24,1,"f",33
276.650600000024,24,1,"f",33
284.746200000048,24,1,"f",33
300.402299999952,24,1,"f",33
308.673399999976,24,2,"f",30
312.257099999905,24,2,"f",30
325.025299999952,24,2,"f",30
339.809099999905,24,2,"f",30
346.689,24,2,"f",30
353.337,24,2,"f",30
361.961099999905,24,2,"f",30
374.344899999976,24,2,"f",30
380.080899999976,24,2,"f",30
386.104699999928,24,2,"f",30
400.032599999905,24,2,"f",30
412.2565,24,2,"f",30
415.840599999905,24,2,"f",30
419.240399999976,24,2,"f",30
425.456299999952,24,2,"f",30
429.360299999952,24,2,"f",30
433.4325,24,2,"f",30
444.431799999952,24,2,"f",30
460.791899999976,24,2,"f",30
482.639699999928,24,2,"f",30
501.527699999928,24,2,"f",30
506.191699999928,24,2,"f",30
516.663599999905,24,2,"f",30
520.783599999905,24,2,"f",30
530.5035,24,2,"f",30
540.335399999976,24,2,"f",30
558.751199999929,24,2,"f",30
570.622899999976,24,2,"f",30
584.175099999905,24,2,"f",30
595.294899999976,24,2,"f",30
603.757,24,3,"f",19
618.589299999952,24,3,"f",19
636.804799999952,24,3,"f",19
652.629,24,3,"f",19
664.213399999976,24,3,"f",19
698.860200000048,24,3,"f",19
707.596600000024,24,3,"f",19
718.2765,24,3,"f",19
731.684399999976,24,3,"f",19
739.804299999952,24,3,"f",19
750.916299999952,24,3,"f",19
764.084200000048,24,3,"f",19
801.067399999976,24,3,"f",19
809.491799999952,24,3,"f",19
826.515700000048,24,3,"f",19
847.899399999976,24,3,"f",19
857.115200000048,24,3,"f",19
874.075200000048,24,3,"f",19
881.626799999952,24,3,"f",19
913.305399999976,24,4,"f",14
922.384899999976,24,4,"f",14
928.561100000024,24,4,"f",14
953.465,24,4,"f",14
975.072800000071,24,4,"f",14
990.360600000024,24,4,"f",14
1007.00020000005,24,4,"f",14
1035.8085,24,4,"f",14
1055.20810000002,24,4,"f",14
1062.55210000002,24,4,"f",14
1078.61580000007,24,4,"f",14
1096.27180000007,24,4,"f",14
1127.1835,24,4,"f",14
1163.11139999998,24,4,"f",14
1230.85360000002,24,5,"f",20
1240.5174000001,24,5,"f",20
1245.8934000001,24,5,"f",20
1251.89320000005,24,5,"f",20
1262.06130000007,24,5,"f",20
1297.9569000001,24,5,"f",20
1312.93280000007,24,5,"f",20
1329.98070000005,24,5,"f",20
1365.4524000001,24,5,"f",20
1377.32430000007,24,5,"f",20
1394.38010000002,24,5,"f",20
1405.02010000002,24,5,"f",20
1409.04420000005,24,5,"f",20
1426.1239000001,24,5,"f",20
1436.69170000005,24,5,"f",20
1456.40370000005,24,5,"f",20
1465.7075,24,5,"f",20
1482.2515,24,5,"f",20
1527.46720000005,24,5,"f",20
1535.5415,24,6,"f",16
1546.61379999995,24,6,"f",16
1559.30939999998,24,6,"f",16
1570.11719999993,24,6,"f",16
1597.86110000002,24,6,"f",16
1630.84469999993,24,6,"f",16
1675.22860000002,24,6,"f",16
1685.46779999995,24,6,"f",16
1715.004,24,6,"f",16
1717.95589999998,24,6,"f",16
1749.89129999995,24,6,"f",16
1764.236,24,6,"f",16
1779.21160000002,24,6,"f",16
1800.72319999993,24,6,"f",16
1820.37919999993,24,6,"f",16
1822.923,24,6,"f",16
1834.3655,24,7,"f",16
1850.54139999998,24,7,"f",16
1873.42930000007,24,7,"f",16
1898.22110000002,24,7,"f",16
1931.90110000002,24,7,"f",16
1937.50070000005,24,7,"f",16
1946.70860000002,24,7,"f",16
1964.2285,24,7,"f",16
1973.71630000007,24,7,"f",16
1990.57230000007,24,7,"f",16
2010.94760000002,24,7,"f",16
2068.45160000002,24,7,"f",16
2079.26780000007,24,7,"f",16
2107.619,24,7,"f",16
2117.27510000002,24,7,"f",16
2139.667,24,7,"f",16
2158.85730000007,24,8,"f",19
2172.32920000005,24,8,"f",19
2188.99310000002,24,8,"f",19
2224.5765,24,8,"f",19
2229.10480000007,24,8,"f",19
2246.9204000001,24,8,"f",19
2283.26420000005,24,8,"f",19
2294.05620000005,24,8,"f",19
2300.672,24,8,"f",19
2318.07980000007,24,8,"f",19
2332.39970000005,24,8,"f",19
2348.27960000002,24,8,"f",19
2366.3035,24,8,"f",19
2385.33530000007,24,8,"f",19
2397.35120000005,24,8,"f",19
2415.783,24,8,"f",19
2421.639,24,8,"f",19
2432.4389000001,24,8,"f",19
2443.1589000001,24,8,"f",19
2449.90939999998,24,9,"f",20
2460.709,24,9,"f",20
2475.93329999995,24,9,"f",20
2495.50110000002,24,9,"f",20
2512.91689999998,24,9,"f",20
2527.74079999995,24,9,"f",20
2537.87660000002,24,9,"f",20
2549.11629999995,24,9,"f",20
2554.7565,24,9,"f",20
2570.51639999998,24,9,"f",20
2584.812,24,9,"f",20
2607.52410000002,24,9,"f",20
2621.044,24,9,"f",20
2650.73989999998,24,9,"f",20
2657.91570000005,24,9,"f",20
2671.5475,24,9,"f",20
2707.64320000005,24,9,"f",20
2719.17120000005,24,9,"f",20
2734.30689999998,24,9,"f",20
2757.3895,24,10,"f",9
2770.62960000002,24,10,"f",9
2779.357,24,10,"f",9
2796.69319999993,24,10,"f",9
2823.11710000002,24,10,"f",9
2846.74879999995,24,10,"f",9
2858.10879999995,24,10,"f",9
2882.1405,24,10,"f",9
17.74,25,1,"c",6
98.0275,25,1,"c",6
162.994799999952,25,1,"c",6
194.594799999952,25,1,"c",6
229.818099999905,25,1,"c",6
281.577799999952,25,1,"c",6
310.048899999857,25,2,"c",4
434.512299999952,25,2,"c",4
508.287199999809,25,2,"c",4
567.287599999905,25,2,"c",4
724.771900000095,25,3,"c",2
779.227200000048,25,3,"c",2
928.648600000143,25,4,"c",3
1015.24780000019,25,4,"c",3
1141.53510000014,25,4,"c",3
1270.50820000005,25,5,"c",1
1765.436,25,6,"c",1
1852.06860000014,25,7,"c",3
1986.68310000014,25,7,"c",3
2080.78660000014,25,7,"c",3
2191.1444000001,25,8,"c",1
2466.07639999986,25,9,"c",2
2534.81169999981,25,9,"c",2
5.34140000009537,26,1,"f",65
6.28520000004768,26,1,"f",65
8.13320000004768,26,1,"f",65
11.2052000000477,26,1,"f",65
15.9172000000477,26,1,"f",65
17.0050999999046,26,1,"f",65
20.4772000000477,26,1,"f",65
21.5010999999046,26,1,"f",65
22.5810999999046,26,1,"f",65
23.5490999999046,26,1,"f",65
24.7092000000477,26,1,"f",65
27.477,26,1,"f",65
28.6212000000477,26,1,"f",65
31.3729000000954,26,1,"f",65
36.901,26,1,"f",65
39.6525999999046,26,1,"f",65
41.5649000000954,26,1,"f",65
48.0129000000954,26,1,"f",65
53.8685,26,1,"f",65
60.1807999999523,26,1,"f",65
62.5887999999523,26,1,"f",65
64.7402999999523,26,1,"f",65
73.4525,26,1,"f",65
76.1807000000477,26,1,"f",65
77.2205,26,1,"f",65
79.2137000000477,26,1,"f",65
81.9085999999046,26,1,"f",65
87.6205999999046,26,1,"f",65
89.8442000000477,26,1,"f",65
92.9405,26,1,"f",65
96.9725,26,1,"f",65
101.404400000095,26,1,"f",65
103.292099999905,26,1,"f",65
107.596400000095,26,1,"f",65
109.316299999952,26,1,"f",65
116.516200000048,26,1,"f",65
119.588299999952,26,1,"f",65
124.747799999952,26,1,"f",65
165.515799999952,26,1,"f",65
168.043799999952,26,1,"f",65
169.8675,26,1,"f",65
172.595900000095,26,1,"f",65
175.779700000048,26,1,"f",65
182.899700000048,26,1,"f",65
185.571700000048,26,1,"f",65
191.107599999905,26,1,"f",65
195.755599999905,26,1,"f",65
213.283400000095,26,1,"f",65
217.4515,26,1,"f",65
219.802900000095,26,1,"f",65
225.419099999905,26,1,"f",65
228.963599999905,26,1,"f",65
230.739299999952,26,1,"f",65
237.307200000048,26,1,"f",65
244.707700000048,26,1,"f",65
248.331099999905,26,1,"f",65
258.835099999905,26,1,"f",65
263.394799999952,26,1,"f",65
276.594799999952,26,1,"f",65
279.426599999905,26,1,"f",65
281.138900000095,26,1,"f",65
283.338799999952,26,1,"f",65
285.179299999952,26,1,"f",65
290.914900000095,26,1,"f",65
294.570799999952,26,1,"f",65
303.408799999952,26,2,"f",84
304.665400000095,26,2,"f",84
307.689200000048,26,2,"f",84
309.017200000048,26,2,"f",84
311.689200000048,26,2,"f",84
312.817299999952,26,2,"f",84
316.753100000143,26,2,"f",84
320.737200000048,26,2,"f",84
322.312799999952,26,2,"f",84
323.569,26,2,"f",84
324.961100000143,26,2,"f",84
326.537,26,2,"f",84
328.153,26,2,"f",84
333.793,26,2,"f",84
336.168900000095,26,2,"f",84
340.224900000095,26,2,"f",84
345.696799999952,26,2,"f",84
352.144900000095,26,2,"f",84
355.688799999952,26,2,"f",84
359.328400000095,26,2,"f",84
360.648400000095,26,2,"f",84
363.088799999952,26,2,"f",84
366.137100000143,26,2,"f",84
367.992299999952,26,2,"f",84
370.200799999952,26,2,"f",84
372.424200000048,26,2,"f",84
374.792600000143,26,2,"f",84
380.064700000048,26,2,"f",84
383.160200000048,26,2,"f",84
387.272600000143,26,2,"f",84
392.480400000095,26,2,"f",84
399.7925,26,2,"f",84
404.992400000095,26,2,"f",84
409.3045,26,2,"f",84
416.056299999952,26,2,"f",84
422.280299999952,26,2,"f",84
425.792200000048,26,2,"f",84
429.584100000143,26,2,"f",84
438.464100000143,26,2,"f",84
443.816400000095,26,2,"f",84
446.968299999952,26,2,"f",84
452.063900000095,26,2,"f",84
453.407900000095,26,2,"f",84
459.279900000095,26,2,"f",84
462.959799999952,26,2,"f",84
464.503900000095,26,2,"f",84
467.191700000048,26,2,"f",84
468.768200000048,26,2,"f",84
472.663799999952,26,2,"f",84
477.487799999952,26,2,"f",84
480.079700000048,26,2,"f",84
482.327600000143,26,2,"f",84
486.575799999952,26,2,"f",84
488.679200000048,26,2,"f",84
490.439700000048,26,2,"f",84
494.703700000048,26,2,"f",84
497.543600000143,26,2,"f",84
503.567600000143,26,2,"f",84
514.454900000095,26,2,"f",84
516.6795,26,2,"f",84
525.4395,26,2,"f",84
526.303299999952,26,2,"f",84
527.0155,26,2,"f",84
527.702900000095,26,2,"f",84
530.447299999952,26,2,"f",84
541.294900000095,26,2,"f",84
542.6475,26,2,"f",84
545.711600000143,26,2,"f",84
548.799200000048,26,2,"f",84
551.279,26,2,"f",84
554.415,26,2,"f",84
557.031100000143,26,2,"f",84
560.119,26,2,"f",84
565.991,26,2,"f",84
569.775,26,2,"f",84
573.095,26,2,"f",84
576.902900000095,26,2,"f",84
580.198900000095,26,2,"f",84
585.990799999952,26,2,"f",84
591.678700000048,26,2,"f",84
594.534799999952,26,2,"f",84
596.326799999952,26,2,"f",84
600.758600000143,26,2,"f",84
603.030799999952,26,2,"f",84
605.037400000095,26,3,"f",68
606.869200000048,26,3,"f",68
608.805400000095,26,3,"f",68
612.717200000048,26,3,"f",68
615.213300000191,26,3,"f",68
618.533,26,3,"f",68
619.821300000191,26,3,"f",68
622.565100000143,26,3,"f",68
625.925100000143,26,3,"f",68
628.292700000048,26,3,"f",68
631.821,26,3,"f",68
634.460700000048,26,3,"f",68
637.620700000048,26,3,"f",68
639.973100000143,26,3,"f",68
642.636800000191,26,3,"f",68
647.780900000095,26,3,"f",68
653.221300000191,26,3,"f",68
657.637100000143,26,3,"f",68
661.172700000048,26,3,"f",68
666.108900000095,26,3,"f",68
669.948800000191,26,3,"f",68
672.260400000095,26,3,"f",68
673.972700000048,26,3,"f",68
677.988600000143,26,3,"f",68
680.732600000143,26,3,"f",68
694.884,26,3,"f",68
698.2045,26,3,"f",68
706.828400000095,26,3,"f",68
708.316400000095,26,3,"f",68
710.036200000048,26,3,"f",68
711.9805,26,3,"f",68
715.428300000191,26,3,"f",68
717.411900000095,26,3,"f",68
726.172300000191,26,3,"f",68
733.532200000048,26,3,"f",68
739.8525,26,3,"f",68
760.363400000095,26,3,"f",68
772.819400000095,26,3,"f",68
779.379800000191,26,3,"f",68
781.035700000048,26,3,"f",68
784.115700000048,26,3,"f",68
787.787800000191,26,3,"f",68
793.339300000191,26,3,"f",68
798.451300000191,26,3,"f",68
801.707600000143,26,3,"f",68
807.3235,26,3,"f",68
811.2675,26,3,"f",68
820.499400000095,26,3,"f",68
824.907300000191,26,3,"f",68
835.523300000191,26,3,"f",68
842.923200000048,26,3,"f",68
847.339100000143,26,3,"f",68
853.731200000048,26,3,"f",68
855.539100000143,26,3,"f",68
857.915100000143,26,3,"f",68
860.475200000048,26,3,"f",68
864.819,26,3,"f",68
869.867100000143,26,3,"f",68
876.442900000095,26,3,"f",68
883.419200000048,26,3,"f",68
884.914300000191,26,3,"f",68
888.138300000191,26,3,"f",68
889.906400000095,26,3,"f",68
894.810700000048,26,3,"f",68
896.9545,26,3,"f",68
910.922699999809,26,4,"f",86
914.306699999809,26,4,"f",86
919.898599999904,26,4,"f",86
930.034799999952,26,4,"f",86
932.9945,26,4,"f",86
934.410399999857,26,4,"f",86
936.074199999809,26,4,"f",86
938.386399999857,26,4,"f",86
942.4585,26,4,"f",86
946.066299999952,26,4,"f",86
947.818899999857,26,4,"f",86
950.410299999952,26,4,"f",86
953.930399999857,26,4,"f",86
955.242399999857,26,4,"f",86
956.914299999952,26,4,"f",86
959.002299999952,26,4,"f",86
961.746299999952,26,4,"f",86
967.426299999952,26,4,"f",86
972.330199999809,26,4,"f",86
979.546199999809,26,4,"f",86
981.4505,26,4,"f",86
986.834,26,4,"f",86
991.69,26,4,"f",86
994.898,26,4,"f",86
996.338,26,4,"f",86
1000.34589999986,26,4,"f",86
1003.61019999981,26,4,"f",86
1014.16179999995,26,4,"f",86
1017.88939999986,26,4,"f",86
1019.9375,26,4,"f",86
1021.88929999995,26,4,"f",86
1024.48939999986,26,4,"f",86
1028.04129999995,26,4,"f",86
1029.5855,26,4,"f",86
1032.6650999999,26,4,"f",86
1034.25019999981,26,4,"f",86
1037.8410999999,26,4,"f",86
1044.56129999995,26,4,"f",86
1047.7530999999,26,4,"f",86
1052.153,26,4,"f",86
1054.32089999986,26,4,"f",86
1061.28919999981,26,4,"f",86
1062.833,26,4,"f",86
1066.20089999986,26,4,"f",86
1069.27289999986,26,4,"f",86
1073.345,26,4,"f",86
1092.2565999999,26,4,"f",86
1093.4085999999,26,4,"f",86
1096.41719999981,26,4,"f",86
1097.993,26,4,"f",86
1100.2330999999,26,4,"f",86
1102.27289999986,26,4,"f",86
1104.0170999999,26,4,"f",86
1107.481,26,4,"f",86
1109.23289999986,26,4,"f",86
1112.473,26,4,"f",86
1117.80089999986,26,4,"f",86
1122.09689999986,26,4,"f",86
1123.8650999999,26,4,"f",86
1126.19279999995,26,4,"f",86
1130.60069999981,26,4,"f",86
1133.87269999981,26,4,"f",86
1140.27279999995,26,4,"f",86
1143.00069999981,26,4,"f",86
1161.81639999986,26,4,"f",86
1165.87239999986,26,4,"f",86
1169.92839999986,26,4,"f",86
1172.8725999999,26,4,"f",86
1175.00039999986,26,4,"f",86
1178.95239999986,26,4,"f",86
1190.95169999981,26,4,"f",86
1193.22379999995,26,4,"f",86
1194.26419999981,26,4,"f",86
1196.36019999981,26,4,"f",86
1197.72019999981,26,4,"f",86
1199.1600999999,26,4,"f",86
1203.52819999981,26,4,"f",86
1204.91169999981,26,4,"f",86
1208.2480999999,26,4,"f",86
1214.37619999981,26,4,"f",86
1217.2880999999,26,4,"f",86
1218.70439999986,26,4,"f",86
1221.4080999999,26,4,"f",86
1225.75979999995,26,4,"f",86
1228.16789999986,26,4,"f",86
1231.6205,26,5,"f",71
1233.925,26,5,"f",71
1236.517,26,5,"f",71
1238.63710000014,26,5,"f",71
1240.845,26,5,"f",71
1244.389,26,5,"f",71
1247.029,26,5,"f",71
1250.925,26,5,"f",71
1253.2769000001,26,5,"f",71
1254.67660000014,26,5,"f",71
1257.86080000019,26,5,"f",71
1260.1489000001,26,5,"f",71
1261.4525,26,5,"f",71
1262.95680000019,26,5,"f",71
1274.31620000005,26,5,"f",71
1276.52470000005,26,5,"f",71
1287.45270000005,26,5,"f",71
1293.18070000005,26,5,"f",71
1295.69260000014,26,5,"f",71
1301.48420000005,26,5,"f",71
1303.66820000005,26,5,"f",71
1306.5324000001,26,5,"f",71
1308.2285,26,5,"f",71
1311.6604000001,26,5,"f",71
1316.5965,26,5,"f",71
1319.62030000019,26,5,"f",71
1324.00430000019,26,5,"f",71
1325.33230000019,26,5,"f",71
1327.94820000005,26,5,"f",71
1334.65220000005,26,5,"f",71
1341.88420000005,26,5,"f",71
1353.90770000005,26,5,"f",71
1356.956,26,5,"f",71
1362.172,26,5,"f",71
1364.148,26,5,"f",71
1367.892,26,5,"f",71
1372.73160000014,26,5,"f",71
1377.5319000001,26,5,"f",71
1381.10780000019,26,5,"f",71
1389.81980000019,26,5,"f",71
1394.41970000005,26,5,"f",71
1399.8675,26,5,"f",71
1403.61170000005,26,5,"f",71
1413.8914000001,26,5,"f",71
1422.3154000001,26,5,"f",71
1445.93880000019,26,5,"f",71
1448.1714000001,26,5,"f",71
1450.2834000001,26,5,"f",71
1455.60320000005,26,5,"f",71
1459.95520000005,26,5,"f",71
1462.78720000005,26,5,"f",71
1463.72310000014,26,5,"f",71
1465.59520000005,26,5,"f",71
1470.02660000014,26,5,"f",71
1475.03460000014,26,5,"f",71
1490.8345,26,5,"f",71
1498.90680000019,26,5,"f",71
1503.5305,26,5,"f",71
1509.10680000019,26,5,"f",71
1510.39430000019,26,5,"f",71
1511.69860000014,26,5,"f",71
1513.47460000014,26,5,"f",71
1515.03460000014,26,5,"f",71
1517.20270000005,26,5,"f",71
1521.77860000014,26,5,"f",71
1524.5065,26,5,"f",71
1535.2455,26,6,"f",96
1538.7174000001,26,6,"f",96
1540.61330000019,26,6,"f",96
1544.58130000019,26,6,"f",96
1547.84530000019,26,6,"f",96
1549.589,26,6,"f",96
1555.26120000005,26,6,"f",96
1557.0934000001,26,6,"f",96
1558.77310000014,26,6,"f",96
1559.78120000005,26,6,"f",96
1561.48510000014,26,6,"f",96
1564.64520000005,26,6,"f",96
1565.837,26,6,"f",96
1567.63720000005,26,6,"f",96
1570.02920000005,26,6,"f",96
1576.07720000005,26,6,"f",96
1578.165,26,6,"f",96
1587.2209000001,26,6,"f",96
1591.0369000001,26,6,"f",96
1592.6929000001,26,6,"f",96
1595.1409000001,26,6,"f",96
1599.9005,26,6,"f",96
1603.6449000001,26,6,"f",96
1606.23680000019,26,6,"f",96
1607.71680000019,26,6,"f",96
1613.54080000019,26,6,"f",96
1618.49260000014,26,6,"f",96
1621.55680000019,26,6,"f",96
1622.46070000005,26,6,"f",96
1623.59670000005,26,6,"f",96
1624.78060000014,26,6,"f",96
1630.08460000014,26,6,"f",96
1641.09210000014,26,6,"f",96
1643.644,26,6,"f",96
1647.916,26,6,"f",96
1649.3644000001,26,6,"f",96
1650.7724000001,26,6,"f",96
1655.2764000001,26,6,"f",96
1663.2924000001,26,6,"f",96
1665.70820000005,26,6,"f",96
1672.716,26,6,"f",96
1674.404,26,6,"f",96
1675.62820000005,26,6,"f",96
1677.9079000001,26,6,"f",96
1680.78020000005,26,6,"f",96
1683.38820000005,26,6,"f",96
1687.51,26,6,"f",96
1689.65220000005,26,6,"f",96
1691.00410000014,26,6,"f",96
